tile_num,GeoTIFF,geometry,S2 Tile Name
3969,boreal_agb_202302061675667520_3969.tif,"POLYGON ((129.184592618 52.14419077700006, 130.07834547000004 51.55463698900007, 129.13199959000008 51.00467723000003, 128.2368051410001 51.587169448000054, 129.184592618 52.14419077700006))",52UDC
4185,boreal_agb_202302061675671509_4185.tif,"POLYGON ((129.93087725700002 49.27025742100005, 130.8494585520001 49.81561192200007, 131.67314546400007 49.209492460000035, 130.75696287200003 48.67067967000003, 129.93087725700002 49.27025742100005))",52UEA
4051,boreal_agb_202302061675670442_4051.tif,"POLYGON ((131.0498415950001 52.09544201700004, 131.9156287290001 51.49090833900004, 130.94694648200004 50.95712147200004, 130.07834547000004 51.55463698900007, 131.0498415950001 52.09544201700004))",52UEB
3969,boreal_agb_202302061675667520_3969.tif,"POLYGON ((129.184592618 52.14419077700006, 130.07834547000004 51.55463698900007, 129.13199959000008 51.00467723000003, 128.2368051410001 51.587169448000054, 129.184592618 52.14419077700006))",52UEB
3970,boreal_agb_202302061675671505_3970.tif,"POLYGON ((130.15830878100007 52.69216745600005, 131.0498415950001 52.09544201700004, 130.07834547000004 51.55463698900007, 129.184592618 52.14419077700006, 130.15830878100007 52.69216745600005))",52UEC
4051,boreal_agb_202302061675670442_4051.tif,"POLYGON ((131.0498415950001 52.09544201700004, 131.9156287290001 51.49090833900004, 130.94694648200004 50.95712147200004, 130.07834547000004 51.55463698900007, 131.0498415950001 52.09544201700004))",52UEC
3882,boreal_agb_202302061675670494_3882.tif,"POLYGON ((129.240193018 53.28083344300006, 130.15830878100007 52.69216745600005, 129.184592618 52.14419077700006, 128.26490991900005 52.72553324100005, 129.240193018 53.28083344300006))",52UEC
3881,boreal_agb_202302061675668238_3881.tif,"POLYGON ((128.26490991900005 52.72553324100005, 129.184592618 52.14419077700006, 128.2368051410001 51.587169448000054, 127.31634090700004 52.16130951200006, 128.26490991900005 52.72553324100005))",52UEC
3969,boreal_agb_202302061675667520_3969.tif,"POLYGON ((129.184592618 52.14419077700006, 130.07834547000004 51.55463698900007, 129.13199959000008 51.00467723000003, 128.2368051410001 51.587169448000054, 129.184592618 52.14419077700006))",52UEC
4185,boreal_agb_202302061675671509_4185.tif,"POLYGON ((129.93087725700002 49.27025742100005, 130.8494585520001 49.81561192200007, 131.67314546400007 49.209492460000035, 130.75696287200003 48.67067967000003, 129.93087725700002 49.27025742100005))",52UEV
4186,boreal_agb_202302061675689025_4186.tif,"POLYGON ((130.8494585520001 49.81561192200007, 131.7911641600001 50.35187933800006, 132.6117553030001 49.73913172700003, 131.67314546400007 49.209492460000035, 130.8494585520001 49.81561192200007))",52UFA
4187,boreal_agb_202302061675674850_4187.tif,"POLYGON ((132.75649403800003 50.87880251800004, 133.57324589900009 50.25934611800005, 132.6117553030001 49.73913172700003, 131.7911641600001 50.35187933800006, 132.75649403800003 50.87880251800004))",52UFA
4123,boreal_agb_202302061675672081_4123.tif,"POLYGON ((131.7911641600001 50.35187933800006, 130.94694648200004 50.95712147200004, 131.9156287290001 51.49090833900004, 132.75649403800003 50.87880251800004, 131.7911641600001 50.35187933800006))",52UFA
4185,boreal_agb_202302061675671509_4185.tif,"POLYGON ((129.93087725700002 49.27025742100005, 130.8494585520001 49.81561192200007, 131.67314546400007 49.209492460000035, 130.75696287200003 48.67067967000003, 129.93087725700002 49.27025742100005))",52UFA
4051,boreal_agb_202302061675670442_4051.tif,"POLYGON ((131.0498415950001 52.09544201700004, 131.9156287290001 51.49090833900004, 130.94694648200004 50.95712147200004, 130.07834547000004 51.55463698900007, 131.0498415950001 52.09544201700004))",52UFB
4187,boreal_agb_202302061675674850_4187.tif,"POLYGON ((132.75649403800003 50.87880251800004, 133.57324589900009 50.25934611800005, 132.6117553030001 49.73913172700003, 131.7911641600001 50.35187933800006, 132.75649403800003 50.87880251800004))",52UFB
4123,boreal_agb_202302061675672081_4123.tif,"POLYGON ((131.7911641600001 50.35187933800006, 130.94694648200004 50.95712147200004, 131.9156287290001 51.49090833900004, 132.75649403800003 50.87880251800004, 131.7911641600001 50.35187933800006))",52UFB
4124,boreal_agb_202302061675670287_4124.tif,"POLYGON ((132.90923021000003 52.01516566300006, 133.74593449400004 51.39611264200005, 132.75649403800003 50.87880251800004, 131.9156287290001 51.49090833900004, 132.90923021000003 52.01516566300006))",52UFC
4052,boreal_agb_202302061675673011_4052.tif,"POLYGON ((132.04708115300002 52.62681110600005, 132.90923021000003 52.01516566300006, 131.9156287290001 51.49090833900004, 131.0498415950001 52.09544201700004, 132.04708115300002 52.62681110600005))",52UFC
3971,boreal_agb_202302061675671598_3971.tif,"POLYGON ((131.1586060610001 53.23081257300004, 132.04708115300002 52.62681110600005, 131.0498415950001 52.09544201700004, 130.15830878100007 52.69216745600005, 131.1586060610001 53.23081257300004))",52UFC
3970,boreal_agb_202302061675671505_3970.tif,"POLYGON ((130.15830878100007 52.69216745600005, 131.0498415950001 52.09544201700004, 130.07834547000004 51.55463698900007, 129.184592618 52.14419077700006, 130.15830878100007 52.69216745600005))",52UFC
4051,boreal_agb_202302061675670442_4051.tif,"POLYGON ((131.0498415950001 52.09544201700004, 131.9156287290001 51.49090833900004, 130.94694648200004 50.95712147200004, 130.07834547000004 51.55463698900007, 131.0498415950001 52.09544201700004))",52UFC
4123,boreal_agb_202302061675672081_4123.tif,"POLYGON ((131.7911641600001 50.35187933800006, 130.94694648200004 50.95712147200004, 131.9156287290001 51.49090833900004, 132.75649403800003 50.87880251800004, 131.7911641600001 50.35187933800006))",52UFC
4185,boreal_agb_202302061675671509_4185.tif,"POLYGON ((129.93087725700002 49.27025742100005, 130.8494585520001 49.81561192200007, 131.67314546400007 49.209492460000035, 130.75696287200003 48.67067967000003, 129.93087725700002 49.27025742100005))",52UFU
4234,boreal_agb_202302061675668539_4234.tif,"POLYGON ((130.75696287200003 48.67067967000003, 131.67314546400007 49.209492460000035, 132.47440314200003 48.59592899300003, 131.56108521900012 48.06352012600007, 130.75696287200003 48.67067967000003))",52UFU
4186,boreal_agb_202302061675689025_4186.tif,"POLYGON ((130.8494585520001 49.81561192200007, 131.7911641600001 50.35187933800006, 132.6117553030001 49.73913172700003, 131.67314546400007 49.209492460000035, 130.8494585520001 49.81561192200007))",52UFV
4235,boreal_agb_202302061675674095_4235.tif,"POLYGON ((131.67314546400007 49.209492460000035, 132.6117553030001 49.73913172700003, 133.40946317300006 49.119086321000054, 132.47440314200003 48.59592899300003, 131.67314546400007 49.209492460000035))",52UFV
4185,boreal_agb_202302061675671509_4185.tif,"POLYGON ((129.93087725700002 49.27025742100005, 130.8494585520001 49.81561192200007, 131.67314546400007 49.209492460000035, 130.75696287200003 48.67067967000003, 129.93087725700002 49.27025742100005))",52UFV
4234,boreal_agb_202302061675668539_4234.tif,"POLYGON ((130.75696287200003 48.67067967000003, 131.67314546400007 49.209492460000035, 132.47440314200003 48.59592899300003, 131.56108521900012 48.06352012600007, 130.75696287200003 48.67067967000003))",52UFV
4124,boreal_agb_202302061675670287_4124.tif,"POLYGON ((132.90923021000003 52.01516566300006, 133.74593449400004 51.39611264200005, 132.75649403800003 50.87880251800004, 131.9156287290001 51.49090833900004, 132.90923021000003 52.01516566300006))",52UGB
4187,boreal_agb_202302061675674850_4187.tif,"POLYGON ((132.75649403800003 50.87880251800004, 133.57324589900009 50.25934611800005, 132.6117553030001 49.73913172700003, 131.7911641600001 50.35187933800006, 132.75649403800003 50.87880251800004))",52UGB
4123,boreal_agb_202302061675672081_4123.tif,"POLYGON ((131.7911641600001 50.35187933800006, 130.94694648200004 50.95712147200004, 131.9156287290001 51.49090833900004, 132.75649403800003 50.87880251800004, 131.7911641600001 50.35187933800006))",52UGB
4188,boreal_agb_202302061675670906_4188.tif,"POLYGON ((133.57324589900009 50.25934611800005, 132.75649403800003 50.87880251800004, 133.74593449400004 51.39611264200005, 134.55805563 50.769873371000074, 133.57324589900009 50.25934611800005))",52UGB
4235,boreal_agb_202302061675674095_4235.tif,"POLYGON ((131.67314546400007 49.209492460000035, 132.6117553030001 49.73913172700003, 133.40946317300006 49.119086321000054, 132.47440314200003 48.59592899300003, 131.67314546400007 49.209492460000035))",52UGU
4234,boreal_agb_202302061675668539_4234.tif,"POLYGON ((130.75696287200003 48.67067967000003, 131.67314546400007 49.209492460000035, 132.47440314200003 48.59592899300003, 131.56108521900012 48.06352012600007, 130.75696287200003 48.67067967000003))",52UGU
4426,boreal_agb_202302061675674207_4426.tif,"POLYGON ((134.570636873 45.56277305000003, 135.46863511200002 46.07095026300004, 136.16774079200002 45.42285236200007, 135.27436099400006 44.92038855800007, 134.570636873 45.56277305000003))",53TMK
4426,boreal_agb_202302061675674207_4426.tif,"POLYGON ((134.570636873 45.56277305000003, 135.46863511200002 46.07095026300004, 136.16774079200002 45.42285236200007, 135.27436099400006 44.92038855800007, 134.570636873 45.56277305000003))",53TML
4390,boreal_agb_202302061675684648_4390.tif,"POLYGON ((134.7503827050001 46.71246139100003, 135.67248724400008 47.21704903700004, 136.38577735100012 46.56963793600005, 135.46863511200002 46.07095026300004, 134.7503827050001 46.71246139100003))",53TMM
4426,boreal_agb_202302061675674207_4426.tif,"POLYGON ((134.570636873 45.56277305000003, 135.46863511200002 46.07095026300004, 136.16774079200002 45.42285236200007, 135.27436099400006 44.92038855800007, 134.570636873 45.56277305000003))",53TNK
4426,boreal_agb_202302061675674207_4426.tif,"POLYGON ((134.570636873 45.56277305000003, 135.46863511200002 46.07095026300004, 136.16774079200002 45.42285236200007, 135.27436099400006 44.92038855800007, 134.570636873 45.56277305000003))",53TNL
4427,boreal_agb_202302061675668646_4427.tif,"POLYGON ((135.46863511200002 46.07095026300004, 136.38577735100012 46.56963793600005, 137.0796545380001 45.91578325000006, 136.16774079200002 45.42285236200007, 135.46863511200002 46.07095026300004))",53TNL
4391,boreal_agb_202302061675690871_4391.tif,"POLYGON ((135.67248724400008 47.21704903700004, 136.61466009100002 47.71196992500006, 137.32232937600008 47.058615872000075, 136.38577735100012 46.56963793600005, 135.67248724400008 47.21704903700004))",53TNM
4390,boreal_agb_202302061675684648_4390.tif,"POLYGON ((134.7503827050001 46.71246139100003, 135.67248724400008 47.21704903700004, 136.38577735100012 46.56963793600005, 135.46863511200002 46.07095026300004, 134.7503827050001 46.71246139100003))",53TNM
4428,boreal_agb_202302061675674270_4428.tif,"POLYGON ((136.38577735100012 46.56963793600005, 137.32232937600008 47.058615872000075, 138.01033834400005 46.39896742500008, 137.0796545380001 45.91578325000006, 136.38577735100012 46.56963793600005))",53TNM
4426,boreal_agb_202302061675674207_4426.tif,"POLYGON ((134.570636873 45.56277305000003, 135.46863511200002 46.07095026300004, 136.16774079200002 45.42285236200007, 135.27436099400006 44.92038855800007, 134.570636873 45.56277305000003))",53TNM
4427,boreal_agb_202302061675668646_4427.tif,"POLYGON ((135.46863511200002 46.07095026300004, 136.38577735100012 46.56963793600005, 137.0796545380001 45.91578325000006, 136.16774079200002 45.42285236200007, 135.46863511200002 46.07095026300004))",53TNM
4391,boreal_agb_202302061675690871_4391.tif,"POLYGON ((135.67248724400008 47.21704903700004, 136.61466009100002 47.71196992500006, 137.32232937600008 47.058615872000075, 136.38577735100012 46.56963793600005, 135.67248724400008 47.21704903700004))",53TNN
4390,boreal_agb_202302061675684648_4390.tif,"POLYGON ((134.7503827050001 46.71246139100003, 135.67248724400008 47.21704903700004, 136.38577735100012 46.56963793600005, 135.46863511200002 46.07095026300004, 134.7503827050001 46.71246139100003))",53TNN
4354,boreal_agb_202302061675668562_4354.tif,"POLYGON ((135.88663956000005 48.35888334800006, 136.8552132320001 48.85003897200005, 137.57718065000006 48.196989228000064, 136.61466009100002 47.71196992500006, 135.88663956000005 48.35888334800006))",53TNN
4428,boreal_agb_202302061675674270_4428.tif,"POLYGON ((136.38577735100012 46.56963793600005, 137.32232937600008 47.058615872000075, 138.01033834400005 46.39896742500008, 137.0796545380001 45.91578325000006, 136.38577735100012 46.56963793600005))",53TPL
4427,boreal_agb_202302061675668646_4427.tif,"POLYGON ((135.46863511200002 46.07095026300004, 136.38577735100012 46.56963793600005, 137.0796545380001 45.91578325000006, 136.16774079200002 45.42285236200007, 135.46863511200002 46.07095026300004))",53TPL
4391,boreal_agb_202302061675690871_4391.tif,"POLYGON ((135.67248724400008 47.21704903700004, 136.61466009100002 47.71196992500006, 137.32232937600008 47.058615872000075, 136.38577735100012 46.56963793600005, 135.67248724400008 47.21704903700004))",53TPM
4390,boreal_agb_202302061675684648_4390.tif,"POLYGON ((134.7503827050001 46.71246139100003, 135.67248724400008 47.21704903700004, 136.38577735100012 46.56963793600005, 135.46863511200002 46.07095026300004, 134.7503827050001 46.71246139100003))",53TPM
4428,boreal_agb_202302061675674270_4428.tif,"POLYGON ((136.38577735100012 46.56963793600005, 137.32232937600008 47.058615872000075, 138.01033834400005 46.39896742500008, 137.0796545380001 45.91578325000006, 136.38577735100012 46.56963793600005))",53TPM
4427,boreal_agb_202302061675668646_4427.tif,"POLYGON ((135.46863511200002 46.07095026300004, 136.38577735100012 46.56963793600005, 137.0796545380001 45.91578325000006, 136.16774079200002 45.42285236200007, 135.46863511200002 46.07095026300004))",53TPM
4429,boreal_agb_202302061675667863_4429.tif,"POLYGON ((137.32232937600008 47.058615872000075, 138.27853815700007 47.53765621000008, 138.96000931700007 46.87218397100003, 138.01033834400005 46.39896742500008, 137.32232937600008 47.058615872000075))",53TPM
4391,boreal_agb_202302061675690871_4391.tif,"POLYGON ((135.67248724400008 47.21704903700004, 136.61466009100002 47.71196992500006, 137.32232937600008 47.058615872000075, 136.38577735100012 46.56963793600005, 135.67248724400008 47.21704903700004))",53TPN
4428,boreal_agb_202302061675674270_4428.tif,"POLYGON ((136.38577735100012 46.56963793600005, 137.32232937600008 47.058615872000075, 138.01033834400005 46.39896742500008, 137.0796545380001 45.91578325000006, 136.38577735100012 46.56963793600005))",53TPN
4354,boreal_agb_202302061675668562_4354.tif,"POLYGON ((135.88663956000005 48.35888334800006, 136.8552132320001 48.85003897200005, 137.57718065000006 48.196989228000064, 136.61466009100002 47.71196992500006, 135.88663956000005 48.35888334800006))",53TPN
4429,boreal_agb_202302061675667863_4429.tif,"POLYGON ((137.32232937600008 47.058615872000075, 138.27853815700007 47.53765621000008, 138.96000931700007 46.87218397100003, 138.01033834400005 46.39896742500008, 137.32232937600008 47.058615872000075))",53TPN
4392,boreal_agb_202302061675667676_4392.tif,"POLYGON ((136.61466009100002 47.71196992500006, 137.57718065000006 48.196989228000064, 138.27853815700007 47.53765621000008, 137.32232937600008 47.058615872000075, 136.61466009100002 47.71196992500006))",53TPN
4428,boreal_agb_202302061675674270_4428.tif,"POLYGON ((136.38577735100012 46.56963793600005, 137.32232937600008 47.058615872000075, 138.01033834400005 46.39896742500008, 137.0796545380001 45.91578325000006, 136.38577735100012 46.56963793600005))",53TQM
4429,boreal_agb_202302061675667863_4429.tif,"POLYGON ((137.32232937600008 47.058615872000075, 138.27853815700007 47.53765621000008, 138.96000931700007 46.87218397100003, 138.01033834400005 46.39896742500008, 137.32232937600008 47.058615872000075))",53TQM
4393,boreal_agb_202302061675668426_4393.tif,"POLYGON ((137.57718065000006 48.196989228000064, 138.56030709900006 48.671864034000066, 139.2546292720001 48.00652360200007, 138.27853815700007 47.53765621000008, 137.57718065000006 48.196989228000064))",53TQN
4429,boreal_agb_202302061675667863_4429.tif,"POLYGON ((137.32232937600008 47.058615872000075, 138.27853815700007 47.53765621000008, 138.96000931700007 46.87218397100003, 138.01033834400005 46.39896742500008, 137.32232937600008 47.058615872000075))",53TQN
4392,boreal_agb_202302061675667676_4392.tif,"POLYGON ((136.61466009100002 47.71196992500006, 137.57718065000006 48.196989228000064, 138.27853815700007 47.53765621000008, 137.32232937600008 47.058615872000075, 136.61466009100002 47.71196992500006))",53TQN
4186,boreal_agb_202302061675689025_4186.tif,"POLYGON ((130.8494585520001 49.81561192200007, 131.7911641600001 50.35187933800006, 132.6117553030001 49.73913172700003, 131.67314546400007 49.209492460000035, 130.8494585520001 49.81561192200007))",53ULQ
4235,boreal_agb_202302061675674095_4235.tif,"POLYGON ((131.67314546400007 49.209492460000035, 132.6117553030001 49.73913172700003, 133.40946317300006 49.119086321000054, 132.47440314200003 48.59592899300003, 131.67314546400007 49.209492460000035))",53ULQ
4236,boreal_agb_202302061675671312_4236.tif,"POLYGON ((132.6117553030001 49.73913172700003, 133.57324589900009 50.25934611800005, 134.36667553600012 49.63274675900004, 133.40946317300006 49.119086321000054, 132.6117553030001 49.73913172700003))",53ULQ
4234,boreal_agb_202302061675668539_4234.tif,"POLYGON ((130.75696287200003 48.67067967000003, 131.67314546400007 49.209492460000035, 132.47440314200003 48.59592899300003, 131.56108521900012 48.06352012600007, 130.75696287200003 48.67067967000003))",53ULQ
4279,boreal_agb_202302061675668429_4279.tif,"POLYGON ((133.40946317300006 49.119086321000054, 134.36667553600012 49.63274675900004, 135.13755568400006 48.999198688000035, 134.18501599600006 48.491937860000064, 133.40946317300006 49.119086321000054))",53ULQ
4186,boreal_agb_202302061675689025_4186.tif,"POLYGON ((130.8494585520001 49.81561192200007, 131.7911641600001 50.35187933800006, 132.6117553030001 49.73913172700003, 131.67314546400007 49.209492460000035, 130.8494585520001 49.81561192200007))",53ULR
4187,boreal_agb_202302061675674850_4187.tif,"POLYGON ((132.75649403800003 50.87880251800004, 133.57324589900009 50.25934611800005, 132.6117553030001 49.73913172700003, 131.7911641600001 50.35187933800006, 132.75649403800003 50.87880251800004))",53ULR
4235,boreal_agb_202302061675674095_4235.tif,"POLYGON ((131.67314546400007 49.209492460000035, 132.6117553030001 49.73913172700003, 133.40946317300006 49.119086321000054, 132.47440314200003 48.59592899300003, 131.67314546400007 49.209492460000035))",53ULR
4236,boreal_agb_202302061675671312_4236.tif,"POLYGON ((132.6117553030001 49.73913172700003, 133.57324589900009 50.25934611800005, 134.36667553600012 49.63274675900004, 133.40946317300006 49.119086321000054, 132.6117553030001 49.73913172700003))",53ULR
4188,boreal_agb_202302061675670906_4188.tif,"POLYGON ((133.57324589900009 50.25934611800005, 132.75649403800003 50.87880251800004, 133.74593449400004 51.39611264200005, 134.55805563 50.769873371000074, 133.57324589900009 50.25934611800005))",53ULR
4237,boreal_agb_202302061675667386_4237.tif,"POLYGON ((134.55805563 50.769873371000074, 135.34643412700007 50.13665476400007, 134.36667553600012 49.63274675900004, 133.57324589900009 50.25934611800005, 134.55805563 50.769873371000074))",53ULR
4125,boreal_agb_202302061675673300_4125.tif,"POLYGON ((133.92827318000002 52.529605728000035, 134.7599545710001 51.90352917900003, 133.74593449400004 51.39611264200005, 132.90923021000003 52.01516566300006, 133.92827318000002 52.529605728000035))",53ULT
4124,boreal_agb_202302061675670287_4124.tif,"POLYGON ((132.90923021000003 52.01516566300006, 133.74593449400004 51.39611264200005, 132.75649403800003 50.87880251800004, 131.9156287290001 51.49090833900004, 132.90923021000003 52.01516566300006))",53ULT
4053,boreal_agb_202302061675669645_4053.tif,"POLYGON ((133.07064377200004 53.14844959700008, 133.92827318000002 52.529605728000035, 132.90923021000003 52.01516566300006, 132.04708115300002 52.62681110600005, 133.07064377200004 53.14844959700008))",53ULT
4052,boreal_agb_202302061675673011_4052.tif,"POLYGON ((132.04708115300002 52.62681110600005, 132.90923021000003 52.01516566300006, 131.9156287290001 51.49090833900004, 131.0498415950001 52.09544201700004, 132.04708115300002 52.62681110600005))",53ULT
4123,boreal_agb_202302061675672081_4123.tif,"POLYGON ((131.7911641600001 50.35187933800006, 130.94694648200004 50.95712147200004, 131.9156287290001 51.49090833900004, 132.75649403800003 50.87880251800004, 131.7911641600001 50.35187933800006))",53ULT
4188,boreal_agb_202302061675670906_4188.tif,"POLYGON ((133.57324589900009 50.25934611800005, 132.75649403800003 50.87880251800004, 133.74593449400004 51.39611264200005, 134.55805563 50.769873371000074, 133.57324589900009 50.25934611800005))",53ULT
4279,boreal_agb_202302061675668429_4279.tif,"POLYGON ((133.40946317300006 49.119086321000054, 134.36667553600012 49.63274675900004, 135.13755568400006 48.999198688000035, 134.18501599600006 48.491937860000064, 133.40946317300006 49.119086321000054))",53UMP
4236,boreal_agb_202302061675671312_4236.tif,"POLYGON ((132.6117553030001 49.73913172700003, 133.57324589900009 50.25934611800005, 134.36667553600012 49.63274675900004, 133.40946317300006 49.119086321000054, 132.6117553030001 49.73913172700003))",53UMQ
4280,boreal_agb_202302061675670920_4280.tif,"POLYGON ((134.36667553600012 49.63274675900004, 135.34643412700007 50.13665476400007, 136.11188825700003 49.496649966000064, 135.13755568400006 48.999198688000035, 134.36667553600012 49.63274675900004))",53UMQ
4279,boreal_agb_202302061675668429_4279.tif,"POLYGON ((133.40946317300006 49.119086321000054, 134.36667553600012 49.63274675900004, 135.13755568400006 48.999198688000035, 134.18501599600006 48.491937860000064, 133.40946317300006 49.119086321000054))",53UMQ
4237,boreal_agb_202302061675667386_4237.tif,"POLYGON ((134.55805563 50.769873371000074, 135.34643412700007 50.13665476400007, 134.36667553600012 49.63274675900004, 133.57324589900009 50.25934611800005, 134.55805563 50.769873371000074))",53UMQ
4238,boreal_agb_202302061675673524_4238.tif,"POLYGON ((135.34643412700007 50.13665476400007, 134.55805563 50.769873371000074, 135.56660428400005 51.270440317000066, 136.34911323400001 50.630544659000066, 135.34643412700007 50.13665476400007))",53UMR
4236,boreal_agb_202302061675671312_4236.tif,"POLYGON ((132.6117553030001 49.73913172700003, 133.57324589900009 50.25934611800005, 134.36667553600012 49.63274675900004, 133.40946317300006 49.119086321000054, 132.6117553030001 49.73913172700003))",53UMR
4280,boreal_agb_202302061675670920_4280.tif,"POLYGON ((134.36667553600012 49.63274675900004, 135.34643412700007 50.13665476400007, 136.11188825700003 49.496649966000064, 135.13755568400006 48.999198688000035, 134.36667553600012 49.63274675900004))",53UMR
4188,boreal_agb_202302061675670906_4188.tif,"POLYGON ((133.57324589900009 50.25934611800005, 132.75649403800003 50.87880251800004, 133.74593449400004 51.39611264200005, 134.55805563 50.769873371000074, 133.57324589900009 50.25934611800005))",53UMR
4279,boreal_agb_202302061675668429_4279.tif,"POLYGON ((133.40946317300006 49.119086321000054, 134.36667553600012 49.63274675900004, 135.13755568400006 48.999198688000035, 134.18501599600006 48.491937860000064, 133.40946317300006 49.119086321000054))",53UMR
4237,boreal_agb_202302061675667386_4237.tif,"POLYGON ((134.55805563 50.769873371000074, 135.34643412700007 50.13665476400007, 134.36667553600012 49.63274675900004, 133.57324589900009 50.25934611800005, 134.55805563 50.769873371000074))",53UMR
4125,boreal_agb_202302061675673300_4125.tif,"POLYGON ((133.92827318000002 52.529605728000035, 134.7599545710001 51.90352917900003, 133.74593449400004 51.39611264200005, 132.90923021000003 52.01516566300006, 133.92827318000002 52.529605728000035))",53UMS
4189,boreal_agb_202302061675670945_4189.tif,"POLYGON ((134.7599545710001 51.90352917900003, 135.56660428400005 51.270440317000066, 134.55805563 50.769873371000074, 133.74593449400004 51.39611264200005, 134.7599545710001 51.90352917900003))",53UMS
4124,boreal_agb_202302061675670287_4124.tif,"POLYGON ((132.90923021000003 52.01516566300006, 133.74593449400004 51.39611264200005, 132.75649403800003 50.87880251800004, 131.9156287290001 51.49090833900004, 132.90923021000003 52.01516566300006))",53UMS
4238,boreal_agb_202302061675673524_4238.tif,"POLYGON ((135.34643412700007 50.13665476400007, 134.55805563 50.769873371000074, 135.56660428400005 51.270440317000066, 136.34911323400001 50.630544659000066, 135.34643412700007 50.13665476400007))",53UMS
4188,boreal_agb_202302061675670906_4188.tif,"POLYGON ((133.57324589900009 50.25934611800005, 132.75649403800003 50.87880251800004, 133.74593449400004 51.39611264200005, 134.55805563 50.769873371000074, 133.57324589900009 50.25934611800005))",53UMS
4237,boreal_agb_202302061675667386_4237.tif,"POLYGON ((134.55805563 50.769873371000074, 135.34643412700007 50.13665476400007, 134.36667553600012 49.63274675900004, 133.57324589900009 50.25934611800005, 134.55805563 50.769873371000074))",53UMS
4190,boreal_agb_202302061675675108_4190.tif,"POLYGON ((135.79900207900005 52.40075989600007, 136.5992893120001 51.76076295000007, 135.56660428400005 51.270440317000066, 134.7599545710001 51.90352917900003, 135.79900207900005 52.40075989600007))",53UMT
4126,boreal_agb_202302061675668368_4126.tif,"POLYGON ((134.97326012000008 53.03392820600004, 135.79900207900005 52.40075989600007, 134.7599545710001 51.90352917900003, 133.92827318000002 52.529605728000035, 134.97326012000008 53.03392820600004))",53UMT
4125,boreal_agb_202302061675673300_4125.tif,"POLYGON ((133.92827318000002 52.529605728000035, 134.7599545710001 51.90352917900003, 133.74593449400004 51.39611264200005, 132.90923021000003 52.01516566300006, 133.92827318000002 52.529605728000035))",53UMT
4189,boreal_agb_202302061675670945_4189.tif,"POLYGON ((134.7599545710001 51.90352917900003, 135.56660428400005 51.270440317000066, 134.55805563 50.769873371000074, 133.74593449400004 51.39611264200005, 134.7599545710001 51.90352917900003))",53UMT
4124,boreal_agb_202302061675670287_4124.tif,"POLYGON ((132.90923021000003 52.01516566300006, 133.74593449400004 51.39611264200005, 132.75649403800003 50.87880251800004, 131.9156287290001 51.49090833900004, 132.90923021000003 52.01516566300006))",53UMT
4053,boreal_agb_202302061675669645_4053.tif,"POLYGON ((133.07064377200004 53.14844959700008, 133.92827318000002 52.529605728000035, 132.90923021000003 52.01516566300006, 132.04708115300002 52.62681110600005, 133.07064377200004 53.14844959700008))",53UMT
4188,boreal_agb_202302061675670906_4188.tif,"POLYGON ((133.57324589900009 50.25934611800005, 132.75649403800003 50.87880251800004, 133.74593449400004 51.39611264200005, 134.55805563 50.769873371000074, 133.57324589900009 50.25934611800005))",53UMT
4354,boreal_agb_202302061675668562_4354.tif,"POLYGON ((135.88663956000005 48.35888334800006, 136.8552132320001 48.85003897200005, 137.57718065000006 48.196989228000064, 136.61466009100002 47.71196992500006, 135.88663956000005 48.35888334800006))",53UNP
4319,boreal_agb_202302061675678076_4319.tif,"POLYGON ((136.11188825700003 49.496649966000064, 137.10834604100012 49.98403358300004, 137.8451404660001 49.331085004000045, 136.8552132320001 48.85003897200005, 136.11188825700003 49.496649966000064))",53UNQ
4280,boreal_agb_202302061675670920_4280.tif,"POLYGON ((134.36667553600012 49.63274675900004, 135.34643412700007 50.13665476400007, 136.11188825700003 49.496649966000064, 135.13755568400006 48.999198688000035, 134.36667553600012 49.63274675900004))",53UNQ
4281,boreal_agb_202302061675670757_4281.tif,"POLYGON ((136.34911323400001 50.630544659000066, 137.10834604100012 49.98403358300004, 136.11188825700003 49.496649966000064, 135.34643412700007 50.13665476400007, 136.34911323400001 50.630544659000066))",53UNQ
4354,boreal_agb_202302061675668562_4354.tif,"POLYGON ((135.88663956000005 48.35888334800006, 136.8552132320001 48.85003897200005, 137.57718065000006 48.196989228000064, 136.61466009100002 47.71196992500006, 135.88663956000005 48.35888334800006))",53UNQ
4279,boreal_agb_202302061675668429_4279.tif,"POLYGON ((133.40946317300006 49.119086321000054, 134.36667553600012 49.63274675900004, 135.13755568400006 48.999198688000035, 134.18501599600006 48.491937860000064, 133.40946317300006 49.119086321000054))",53UNQ
4319,boreal_agb_202302061675678076_4319.tif,"POLYGON ((136.11188825700003 49.496649966000064, 137.10834604100012 49.98403358300004, 137.8451404660001 49.331085004000045, 136.8552132320001 48.85003897200005, 136.11188825700003 49.496649966000064))",53UNR
4238,boreal_agb_202302061675673524_4238.tif,"POLYGON ((135.34643412700007 50.13665476400007, 134.55805563 50.769873371000074, 135.56660428400005 51.270440317000066, 136.34911323400001 50.630544659000066, 135.34643412700007 50.13665476400007))",53UNR
4280,boreal_agb_202302061675670920_4280.tif,"POLYGON ((134.36667553600012 49.63274675900004, 135.34643412700007 50.13665476400007, 136.11188825700003 49.496649966000064, 135.13755568400006 48.999198688000035, 134.36667553600012 49.63274675900004))",53UNR
